cafeId,cafename,branchName,numberAddress,roadNameAddress,longitude,latitude
1,커피빈,코리아대학로대명거리점,서울특별시 종로구 명륜4가 51,서울특별시 종로구 대명길,127.0001708,37.58314925
2,커피빈,코리아선릉역점,서울특별시 강남구 역삼동 705-19,서울특별시 강남구 테헤란로,127.0482229,37.50474969
3,커피빈코리아낙성대역점,코리아낙성대역점,서울특별시 관악구 봉천동 1685-15,서울특별시 관악구 남부순환로,126.9615932,37.47810567
4,커피빈,코리아청담에스점,서울특별시 강남구 청담동 118-17,서울특별시 강남구 압구정로,127.0472158,37.52524956
5,커피빈,코리아청담성당점,서울특별시 강남구 청담동 76,서울특별시 강남구 삼성로,127.0500215,37.51990189
6,커피빈,코리아청담카페점,서울특별시 강남구 청담동 92-12,서울특별시 강남구 도산대로67길,127.0444085,37.52448802
7,커피빈,코리아반포엘루체점,서울특별시 서초구 반포동 1141,서울특별시 서초구 신반포로,126.9872107,37.50173741
8,커피빈,관훈점,서울특별시 종로구 관훈동 31,서울특별시 종로구 인사동10길,126.9852916,37.57412
9,커피빈,서강대학교점,서울특별시 마포구 신수동 1-1,서울특별시 마포구 백범로,126.9430454,37.55149363
10,커피빈코리아오목교역사거리점,코리아오목교역사거리점,서울특별시 양천구 목동 404-177,서울특별시 양천구 오목로,126.8762541,37.52414303
11,커피빈,안국역점,서울특별시 종로구 안국동 163,서울특별시 종로구 율곡로,126.984571,37.57633037
12,커피빈,미스리,서울특별시 송파구 잠실동 303,서울특별시 송파구 도곡로64길,127.0788577,37.50514574
13,커피빈,코리아뉴선릉역점,서울특별시 강남구 역삼동 705-1,서울특별시 강남구 테헤란로,127.0472097,37.5043811
14,커피빈,압구정점,서울특별시 강남구 신사동 580-5,서울특별시 강남구 논현로175길,127.0279007,37.52636264
15,커피빈,강서그랜드아이파크점,서울특별시 강서구 화곡동 1095,서울특별시 강서구 화곡로,126.8512794,37.55482629
16,커피빈,코리아연대동문회관점,서울특별시 서대문구 대신동 50-5,서울특별시 서대문구 성산로,126.9433127,37.56302033
17,커피빈,코리아청담점,서울특별시 강남구 청담동 88,서울특별시 강남구 선릉로158길,127.0408215,37.52542307
18,커피빈,코리아서초지파이브점,서울특별시 서초구 서초동 1685-8,서울특별시 서초구 서초중앙로24길,127.0163934,37.49544236
19,커피빈코리아서초역1번출구점,코리아서초역1번출구점,서울특별시 서초구 서초동 1553-3,서울특별시 서초구 서초대로,127.0092578,37.49199476
20,커피빈코리아트레이드타,,서울특별시 강남구 삼성동 159-1,서울특별시 강남구 영동대로,127.0610126,37.51034849
21,커피빈,코리아중계동은행사거리점,서울특별시 노원구 중계동 359-11,서울특별시 노원구 한글비석로,127.076456,37.65120464
22,커피빈코리아압구정로데오점,코리아압구정로데오점,서울특별시 강남구 신사동 663-24,서울특별시 강남구 선릉로157길,127.0389913,37.52611101
23,커피빈,코리아대치도곡역점,서울특별시 강남구 대치동 653,서울특별시 강남구 남부순환로,127.057935,37.49241999
24,커피빈,코리아차병원점,서울특별시 강남구 역삼동 650-9,서울특별시 강남구 논현로,127.0349403,37.50684049
25,커피빈,코리아동부이촌점,서울특별시 용산구 이촌동 301-160,서울특별시 용산구 이촌로,126.9811415,37.51890428
26,커피빈,코리아대치포스코뒷점,서울특별시 강남구 대치동 893,서울특별시 강남구 삼성로85길,127.0561648,37.50458815
27,커피빈치,,서울특별시 은평구 응암동 104-10,서울특별시 은평구 응암로,126.9210482,37.59831973
28,커피빈,코리아홍대역8번출구점,서울특별시 마포구 동교동 168-4,서울특별시 마포구 양화로18안길,126.9250763,37.55681873
29,커피빈,코리아논현동팍스타워점,서울특별시 강남구 논현동 231-9,서울특별시 강남구 언주로,127.036665,37.50993618
30,커피빈,코리아하나은행을지로본점,서울특별시 중구 을지로1가 101-1,서울특별시 중구 을지로,126.9818521,37.5664856
31,커피빈,코리아목동홈플러스점,서울특별시 양천구 목동 919-7,서울특별시 양천구 목동서로,126.8732777,37.53023273
32,커피빈,코리아여의도34번지점,서울특별시 영등포구 여의도동 34-1,서울특별시 영등포구 국제금융로,126.9294913,37.52271837
33,커피빈,코리아구로지밸리몰점,서울특별시 구로구 구로동 188-25,서울특별시 구로구 디지털로,126.8965278,37.48491351
34,커피빈,강남대로점,서울특별시 서초구 서초동 1328-7,서울특별시 서초구 강남대로,127.0283372,37.49531593
35,더커피빈앤티리프,,서울특별시 강남구 수서동 724,서울특별시 강남구 광평로,127.1030943,37.48731104
36,커피빈,코리아잠원논현역점,서울특별시 서초구 잠원동 40-4,서울특별시 서초구 신반포로47길,127.0194363,37.51094776
37,커피빈,코리아명동8나길점,서울특별시 중구 충무로1가 22-5,서울특별시 중구 명동8나길,126.9838895,37.56149336
38,커피빈예술의전당앞점,예술의전당앞점,서울특별시 서초구 서초동 1451-81,서울특별시 서초구 반포대로,127.0131653,37.4812148
39,커피빈,코리아영동고앞점,서울특별시 강남구 논현동 101-24,서울특별시 강남구 선릉로,127.039458,37.52147439
40,커피빈코리아선릉로93길점,코리아선릉로93길점,서울특별시 강남구 역삼동 696-42,서울특별시 강남구 선릉로93길,127.0478832,37.50567504
41,커피빈,코이라마곡마커스빌딩점,서울특별시 강서구 마곡동 774-12,서울특별시 강서구 마곡동로,126.8331469,37.56000961
42,커피빈,삼성전자강남사옥점,서울특별시 서초구 서초동 1320-10,서울특별시 서초구 서초대로74길,127.0268953,37.49662862
43,커피빈파크에비뉴엔터식스한양대점,파크에비뉴엔터식스한양대점,서울특별시 성동구 행당동 155-1,서울특별시 성동구 왕십리로,127.0400086,37.55707033
44,커피빈,,서울특별시 강남구 대치동 895-1,서울특별시 강남구 삼성로85길,127.0542693,37.50422158
45,커피빈,수서점,서울특별시 강남구 수서동 724,서울특별시 강남구 광평로,127.1030943,37.48731104
46,커피빈,코리아서초중앙로점,서울특별시 서초구 반포동 51-7,서울특별시 서초구 서초중앙로,127.0118058,37.5003058
47,커피빈남부터미널점,남부터미널점,서울특별시 서초구 서초동 1602-5,서울특별시 서초구 서초중앙로,127.0155622,37.48553283
48,커피빈,올림픽공원북2문앞,서울특별시 강동구 성내동 448-3,서울특별시 강동구 강동대로,127.1282528,37.52437976
49,커피빈,건대스타시티점,서울특별시 광진구 자양동 227-7,서울특별시 광진구 아차산로,127.0729442,37.53699681
50,커피빈,강남KTB점,서울특별시 강남구 역삼동 826-14,서울특별시 강남구 강남대로,127.0297769,37.49504844
51,커피빈,코리아여의도중앙점,서울특별시 영등포구 여의도동 14-34,서울특별시 영등포구 국회대로68길,126.9200935,37.52877793
52,커피빈,송파헬리오시티점,서울특별시 송파구 가락동 479,서울특별시 송파구 송파대로,127.1025188,37.49760579
53,커피빈,코리아종로관철동점,서울특별시 종로구 관철동 11-4,서울특별시 종로구 청계천로,126.9867153,37.56847369
54,커피빈,코리아홍대역점,서울특별시 마포구 동교동 163-12,서울특별시 마포구 홍익로6길,126.923251,37.55545955
55,커피빈코리아방배역점,코리아방배역점,서울특별시 서초구 방배동 909-8,서울특별시 서초구 효령로,126.9969256,37.48145648
56,커피빈,강남역142호점,서울특별시 서초구 서초동 1307-18,서울특별시 서초구 강남대로65길,127.0253102,37.5002468
57,커피빈,이대점,서울특별시 서대문구 대현동 34-31,서울특별시 서대문구 이화여대길,126.9446329,37.55930183
58,커피빈,바우하우스점,서울특별시 동대문구 장안동 368-1,서울특별시 동대문구 답십리로,127.0723644,37.57191695
59,커피빈,대치역점,서울특별시 강남구 대치동 507-1,서울특별시 강남구 남부순환로,127.0623075,37.49363516
60,커피빈,코리아여의도K타워점,서울특별시 영등포구 여의도동 45-1,서울특별시 영등포구 국제금융로8길,126.9280062,37.51977651
61,커피빈,코리아영동2교사거리점,서울특별시 강남구 도곡동 425,서울특별시 강남구 논현로,127.0432328,37.48187659
62,커피빈코리아건대스타시티,,서울특별시 광진구 자양동 227-7,서울특별시 광진구 아차산로,127.0730005,37.53702429
63,커피빈,코리아강남역12번출구점,서울특별시 강남구 역삼동 822-5,서울특별시 강남구 테헤란로,127.0292638,37.49887371
64,커피빈코리아강남역142,,서울특별시 서초구 서초동 1307-18,서울특별시 서초구 강남대로65길,127.0253102,37.5002468
65,커피빈코리아강남역랭기지,,서울특별시 강남구 역삼동 826-28,서울특별시 강남구 테헤란로4길,127.0300745,37.4965196
66,커피빈,천호현대백화점옆점,서울특별시 강동구 천호동 455-4,서울특별시 강동구 천호대로,127.1251976,37.5389633
67,커피빈코리아방배카페골목,,서울특별시 서초구 방배동 761-6,서울특별시 서초구 방배중앙로,126.9855167,37.49570384
68,커피빈코리아강변테크노마트점,코리아강변테크노마트점,서울특별시 광진구 구의동 546-4,서울특별시 광진구 광나루로56길,127.0956807,37.53571341
69,커피빈,코리아상암DDMC점,서울특별시 마포구 상암동 1610,서울특별시 마포구 매봉산로,126.8928847,37.57844343
70,커피빈코리아논현2015번지점,코리아논현2015번지점,서울특별시 강남구 논현동 201-5,서울특별시 강남구 강남대로112길,127.0260336,37.50550591
71,커피빈코리아합정푸르지오점,코리아합정푸르지오점,서울특별시 마포구 합정동 473,서울특별시 마포구 월드컵로3길,126.9116358,37.55100104
72,커피빈,코리아서초뱅뱅사거리점,서울특별시 서초구 서초동 1361-1,서울특별시 서초구 강남대로,127.0323214,37.48715803
73,커피빈,삼성동EXPRESS점,서울특별시 강남구 삼성동 108-12,서울특별시 강남구 봉은사로103길,127.0617574,37.51500386
74,커피빈,코리아강서그랜드아이파크점,서울특별시 강서구 화곡동 1095-4,서울특별시 강서구 화곡로,126.8509256,37.55428223
75,커피빈코리아강동경희대병원앞점,코리아강동경희대병원앞점,서울특별시 강동구 명일동 48-6,서울특별시 강동구 동남로,127.1559574,37.55264895
76,커피빈코리아외대앞점,코리아외대앞점,서울특별시 동대문구 이문동 288-94,서울특별시 동대문구 이문로,127.0601971,37.59605881
77,커피빈,코리아목동점,서울특별시 양천구 목동 917-9,서울특별시 양천구 목동동로,126.8757526,37.5281659
78,커피빈코리아신사점,코리아신사점,서울특별시 강남구 논현동 4-2,서울특별시 강남구 도산대로,127.0223894,37.51695522
79,커피빈코리아삼성오크우드,,서울특별시 강남구 삼성동 157,서울특별시 강남구 삼성로,127.056219,37.50836401
80,커피빈,코리아종로센트로폴리스점,서울특별시 종로구 공평동 17,서울특별시 종로구 우정국로,126.9835377,37.57156398
81,커피빈,코리아선정릉역점,서울특별시 강남구 논현동 278-22,서울특별시 강남구 봉은사로,127.0429609,37.51027569
82,커피빈코리아강남구청앞점,코리아강남구청앞점,서울특별시 강남구 청담동 45-4,서울특별시 강남구 학동로,127.0466127,37.51841471
83,커피빈,코리아잠실향군타워점,서울특별시 송파구 신천동 7-29,서울특별시 송파구 올림픽로35길,127.1012058,37.51657211
84,커피빈,코리아테헤란로비젼타워점,서울특별시 강남구 역삼동 707-2,서울특별시 강남구 테헤란로,127.0450339,37.50293085
85,커피빈,코리아삼성생명강남사옥점,서울특별시 서초구 서초동 1321-15,서울특별시 서초구 서초대로74길,127.0256838,37.49673577
86,커피빈,코리아응암동점,서울특별시 은평구 응암동 89-19,서울특별시 은평구 은평로,126.9210743,37.60043739
87,커피빈,코리아신촌대로점,서울특별시 서대문구 창천동 29-75,서울특별시 서대문구 신촌로,126.9385569,37.55596758
88,커피빈,코리아대치은마점,서울특별시 강남구 대치동 994-14,서울특별시 강남구 영동대로,127.0688065,37.49756112
89,커피빈,코리아명동증권빌딩점,서울특별시 중구 명동1가 59-1,서울특별시 중구 명동7길,126.9839527,37.5643412
90,커피빈,코리아화곡역점,서울특별시 강서구 화곡동 1076-19,서울특별시 강서구 강서로,126.8410187,37.54138171
91,커피빈,코리아대치한티점,서울특별시 강남구 대치동 924-9,서울특별시 강남구 선릉로64길,127.0541518,37.49829169
92,커피빈,코리아교대점,서울특별시 서초구 서초동 1657-5,서울특별시 서초구 서초중앙로,127.014217,37.49238766
93,커피빈,코리아공항터미널2호점,서울특별시 강남구 삼성동 159-6,서울특별시 강남구 테헤란로87길,127.0594268,37.50962404
94,커피빈,차병원사거리점,서울특별시 강남구 논현동 234-25,서울특별시 강남구 봉은사로,127.0346447,37.50783825
95,커피빈,,서울특별시 영등포구 양평동1가 239,서울특별시 영등포구 영등포로9길,126.8874896,37.52479904
96,커피빈,코리아청계천을지로점,서울특별시 중구 삼각동 30-1,서울특별시 중구 남대문로10길,126.9844944,37.56779685
97,커피빈,코리아교대법원점,서울특별시 서초구 서초동 1699-16,서울특별시 서초구 서초중앙로,127.0135186,37.49562563
98,커피빈코리아테헤란로하이,,서울특별시 강남구 대치동 890-60,서울특별시 강남구 테헤란로70길,127.0531431,37.50473517
99,커피빈코리아테헤란로비,,서울특별시 강남구 역삼동 707-2,서울특별시 강남구 테헤란로,127.0450339,37.50293085
100,커피빈코리아올림픽공원북,,서울특별시 강동구 성내동 448-3,서울특별시 강동구 강동대로,127.1282528,37.52437976
101,커피빈코리아역삼역4,,서울특별시 강남구 역삼동 646-18,서울특별시 강남구 테헤란로,127.0348844,37.50064078
102,커피빈,코리아여의도교보증권점,서울특별시 영등포구 여의도동 26-4,서울특별시 영등포구 의사당대로,126.9245733,37.5225025
103,커피빈,코리아혜화역1번출구점,서울특별시 종로구 동숭동 1-33,서울특별시 종로구 대학로,127.0021356,37.58269733
104,커피빈,코리아신논현역2번출구점,서울특별시 서초구 반포동 748-12,서울특별시 서초구 강남대로,127.0238386,37.50469487
105,커피빈,미스리,서울특별시 송파구 문정동 150,서울특별시 송파구 중대로,127.1188873,37.49052953
106,커피빈,별나라,서울특별시 강남구 대치동 904-19,서울특별시 강남구 역삼로77길,127.0562645,37.50295804
107,커피빈,코리아한성대입구역점,서울특별시 성북구 삼선동1가 25,서울특별시 성북구 삼선교로,127.0071205,37.58756895
108,커피빈코리아압구정로데오,,서울특별시 강남구 신사동 663-24,서울특별시 강남구 선릉로157길,127.0389913,37.52611101
109,커피빈코리아위례2차아이파크점,코리아위례2차아이파크점,서울특별시 송파구 장지동 884,서울특별시 송파구 위례광장로,127.1437439,37.47854792
110,커피빈,코리아대학로마로니에점,서울특별시 종로구 동숭동 1-95,서울특별시 종로구 대학로12길,127.0036928,37.58139497
111,커피빈코리아뉴교보타워옆,,서울특별시 서초구 서초동 1304,서울특별시 서초구 강남대로,127.0248644,37.50235159
112,커피빈코리아명동성당앞,,서울특별시 중구 명동1가 1-3,서울특별시 중구 명동길,126.9862157,37.5644057
113,커피빈코리아세종문화회,,서울특별시 종로구 당주동 20-1,서울특별시 종로구 새문안로9길,126.9754693,37.57134105
114,커피빈코리아논현동팍스타워,,서울특별시 강남구 논현동 231-9,서울특별시 강남구 언주로,127.036665,37.50993618
115,커피빈,강남대로센터점,서울특별시 강남구 역삼동 814-5,서울특별시 강남구 강남대로,127.0260445,37.50205497
116,커피빈코리아국기원사거,,서울특별시 강남구 역삼동 827-65,서울특별시 강남구 테헤란로8길,127.032149,37.49614015
117,커피빈,코리아서초부띠크모나코점,서울특별시 서초구 서초동 1316-5,서울특별시 서초구 서초대로,127.0244987,37.49742881
118,커피빈코리아상봉역점,코리아상봉역점,서울특별시 중랑구 상봉동 100-17,서울특별시 중랑구 망우로,127.0847771,37.5964412
119,커피빈,코리아종각역점,서울특별시 종로구 관철동 16-5,서울특별시 종로구 종로,126.9851564,37.56990197
120,커피빈코리아여의도순복음교회옆점,코리아여의도순복음교회옆점,서울특별시 영등포구 여의도동 11-11,서울특별시 영등포구 여의서로,126.9247365,37.53083863
121,커피빈,코리아용산아이파크몰점,서울특별시 용산구 한강로3가 40-999,서울특별시 용산구 한강대로21나길,126.9632226,37.52790298
122,커피빈코리아선릉로86,,서울특별시 강남구 대치동 889-74,서울특별시 강남구 선릉로86길,127.0505138,37.50336248
123,커피빈코리아대치포스코,,서울특별시 강남구 대치동 893,서울특별시 강남구 삼성로85길,127.0561648,37.50458815
124,커피빈코리아서울대입구,,서울특별시 관악구 봉천동 863-13,서울특별시 관악구 관악로,126.9521656,37.47959928
125,커피빈코리아서초우성아,,서울특별시 서초구 서초동 1330-8,서울특별시 서초구 사임당로,127.0283369,37.49272089
126,커피빈,코리아언주로점,서울특별시 강남구 신사동 627-17,서울특별시 강남구 언주로,127.0327819,37.52334815
127,커피빈,코리아강서홈플러스점,서울특별시 강서구 등촌동 639-11,서울특별시 강서구 화곡로,126.8548002,37.55845562
128,커피빈,코리아시청역7번출구점,서울특별시 중구 태평로2가 58-2,서울특별시 중구 세종대로,126.9771593,37.5636518
129,커피빈,코리아상봉엔터식스점,서울특별시 중랑구 상봉동 500,서울특별시 중랑구 망우로,127.0916054,37.59832307
130,커피빈코리아현대자동차강남오토스퀘어점,코리아현대자동차강남오토스퀘어점,서울특별시 강남구 역삼동 831-21,서울특별시 강남구 강남대로,127.0299591,37.4940768
131,커피빈,코리아현대자동차성내점,서울특별시 강동구 성내동 192-3,서울특별시 강동구 천호대로,127.1332187,37.53519296
132,커피빈,코리아내방역7번출구유중아트점,서울특별시 서초구 방배동 851-4,서울특별시 서초구 방배로,126.992826,37.4895311
133,커피빈,코리아여의도신영증권별관점,서울특별시 영등포구 여의도동 34-12,서울특별시 영등포구 국제금융로8길,126.9296855,37.52180107
134,커피빈,코리아순화동라마다호텔점,서울특별시 중구 순화동 151,서울특별시 중구 칠패로,126.9720218,37.56025531
135,커피빈코리아대치사거리점,코리아대치사거리점,서울특별시 강남구 대치동 961,서울특별시 강남구 삼성로,127.0589896,37.50300681
136,커피빈코리아천호역점,코리아천호역점,서울특별시 강동구 천호동 432-10,서울특별시 강동구 올림픽로,127.1234391,37.54031987
137,커피빈삼성역글라스타워뒷점,삼성역글라스타워뒷점,서울특별시 강남구 대치동 947,서울특별시 강남구 영동대로85길,127.0628745,37.50708344
138,커피빈,코리아영동점,서울특별시 서초구 반포동 736-17,서울특별시 서초구 강남대로,127.0228039,37.50684884
139,커피빈장안점,장안점,서울특별시 동대문구 장안동 372-1,서울특별시 동대문구 장한로,127.0705201,37.57092931
140,커피빈코리아도곡동지오빌딩점,코리아도곡동지오빌딩점,서울특별시 강남구 도곡동 543-1,서울특별시 강남구 도곡로,127.0416529,37.492262
141,커피빈,코리아송파파크하비오B1점,서울특별시 송파구 문정동 618,서울특별시 송파구 송파대로,127.1248723,37.47961708
142,커피빈코리아노원역점,코리아노원역점,서울특별시 노원구 상계동 724-1,서울특별시 노원구 노해로,127.0623975,37.65440054
143,커피빈코리아수유역점,코리아수유역점,서울특별시 강북구 번동 418-3,서울특별시 강북구 도봉로,127.0270285,37.63867041
144,커피빈코리아보라매공원,,서울특별시 동작구 신대방동 395-65,서울특별시 동작구 보라매로5길,126.9235167,37.49210058
145,커피빈코리아강남역먹자골목점,코리아강남역먹자골목점,서울특별시 강남구 역삼동 816-6,서울특별시 강남구 테헤란로1길,127.02728,37.50010085
146,커피빈,코리아현대자동차여의도점,서울특별시 영등포구 여의도동 24-1,서울특별시 영등포구 국제금융로,126.927277,37.52487881
147,커피빈,코리아목동트라팰리스점,서울특별시 양천구 목동 962,서울특별시 양천구 오목로,126.8703422,37.52607793
148,커피빈,코리아교대역점,서울특별시 서초구 서초동 1572-7,서울특별시 서초구 서초대로,127.0123549,37.49295779
149,커피빈,코리아뉴교보타워옆점,서울특별시 서초구 서초동 1304,서울특별시 서초구 강남대로,127.0248644,37.50235159
150,커피빈,코리아뉴압구정점,서울특별시 강남구 신사동 570-12,서울특별시 강남구 논현로167길,127.0274056,37.52441229
151,커피빈,코리아여의도역점,서울특별시 영등포구 여의도동 37,서울특별시 영등포구 의사당대로,126.9239727,37.52100129
152,커피빈,코리아소공동삼화빌딩점,서울특별시 중구 소공동 21-1,서울특별시 중구 남대문로7길,126.9811481,37.56415484
153,커피빈코리아구로디지털단지점,코리아구로디지털단지점,서울특별시 구로구 구로동 212-30,서울특별시 구로구 디지털로,126.8940884,37.4839446
154,커피빈,여의도역점,서울특별시 영등포구 여의도동 37,서울특별시 영등포구 의사당대로,126.924414,37.52020338
155,커피빈,코리아광화문역1번출구점,서울특별시 종로구 내수동 1,서울특별시 종로구 새문안로5가길,126.9740235,37.57276115
156,커피빈코리아천호현대백화점옆,,서울특별시 강동구 천호동 455-4,서울특별시 강동구 천호대로,127.1251976,37.5389633
157,커피빈,코리아삼성봉은사로점,서울특별시 강남구 삼성동 162-2,서울특별시 강남구 봉은사로,127.0641485,37.5146624
158,커피빈,코리아신촌점,서울특별시 서대문구 창천동 18-29,서울특별시 서대문구 연세로,126.9372841,37.55633456
159,커피빈,코리아고대안암역점,서울특별시 성북구 안암동5가 101-3,서울특별시 성북구 개운사길,127.0295587,37.58698067
160,커피빈,코리아강남에스점,서울특별시 서초구 서초동 1306-2,서울특별시 서초구 강남대로,127.0257958,37.50030487
161,커피빈,상수역점,서울특별시 마포구 상수동 143-31,서울특별시 마포구 와우산로10길,126.9231754,37.54813341
162,커피빈,코리아강남역GT타워옆점,서울특별시 서초구 서초동 1317-31,서울특별시 서초구 서초대로73길,127.025717,37.49853815
163,커피빈,연대동문회관점,서울특별시 서대문구 신촌동 134,서울특별시 서대문구 연세로,126.9429168,37.56380069
164,커피빈,코리아수서역원방빌딩점,서울특별시 강남구 수서동 717-4,서울특별시 강남구 광평로51길,127.1040946,37.48876934
165,커피빈코리아강남역먹자,,서울특별시 강남구 역삼동 816-6,서울특별시 강남구 테헤란로1길,127.02728,37.50010085
166,커피빈코리아고대참살이길점,코리아고대참살이길점,서울특별시 성북구 안암동5가 102-10,서울특별시 성북구 인촌로24길,127.0295271,37.58505218
167,커피빈코리아포스코옆삼성로86길점,코리아포스코옆삼성로86길점,서울특별시 강남구 대치동 942-16,서울특별시 강남구 삼성로86길,127.0582863,37.50587557
168,커피빈,코리아강남대로점,서울특별시 서초구 서초동 1328-3,서울특별시 서초구 강남대로,127.0281972,37.49564817
169,커피빈코리아인사점,코리아인사점,서울특별시 종로구 낙원동 272,서울특별시 종로구 인사동4길,126.9873221,37.57298411
170,커피빈코리아역삼점,코리아역삼점,서울특별시 강남구 역삼동 668-17,서울특별시 강남구 논현로,127.0365025,37.50233896
171,커피빈,신촌역앞점,서울특별시 서대문구 대현동 27-27,서울특별시 서대문구 신촌역로,126.9431181,37.55836922
172,커피빈,코리아합정역점,서울특별시 마포구 합정동 413-5,서울특별시 마포구 독막로,126.9150515,37.54880691
173,커피빈,코리아천호동행복빌딩점,서울특별시 강동구 천호동 421-4,서울특별시 강동구 구천면로,127.1270741,37.5400945
174,커피빈코리아양천향교역점,코리아양천향교역점,서울특별시 강서구 마곡동 784-2,서울특별시 강서구 강서로,126.8403304,37.56609027
175,커피빈,코리아마리오아울렛점,서울특별시 금천구 가산동 60-52,서울특별시 금천구 디지털로9길,126.886466,37.47871
176,커피빈코리아CBTL잠실홈플러스점,코리아CBTL잠실홈플러스점,서울특별시 송파구 신천동 7-12,서울특별시 송파구 올림픽로35가길,127.1029857,37.51624324
177,커피빈코리아삼청동점,코리아삼청동점,서울특별시 종로구 삼청동 106,서울특별시 종로구 삼청로,126.981768,37.58513641
178,커피빈,왕십리민자역사점,서울특별시 성동구 행당동 168-151,서울특별시 성동구 왕십리광장로,127.0383792,37.56143616
179,커피빈,논현역6번출구앞점,서울특별시 서초구 잠원동 37-1,서울특별시 서초구 강남대로,127.0204187,37.51193806
180,커피빈,이태원몬드리안호텔점,서울특별시 용산구 이태원동 22-76,서울특별시 용산구 장문로,126.9930934,37.5285579
181,커피빈코리아압구정에스점,코리아압구정에스점,서울특별시 강남구 신사동 660-1,서울특별시 강남구 압구정로46길,127.0368931,37.52827446
182,커피빈코리아여의도교보증,,서울특별시 영등포구 여의도동 26-4,서울특별시 영등포구 의사당대로,126.9245733,37.5225025
183,커피빈,코리아남대문점,서울특별시 중구 남대문로5가 581,서울특별시 중구 후암로,126.9740278,37.55428983
184,커피빈,코리아시흥홈플러스점,서울특별시 금천구 시흥동 992-47,서울특별시 금천구 시흥대로,126.9007767,37.45189359
185,커피빈코리아상암동SBS,,서울특별시 마포구 상암동 1607-1,서울특별시 마포구 상암산로,126.8927528,37.57970364
186,커피빈,코리아신촌현대백화점점,서울특별시 서대문구 창천동 30-33,서울특별시 서대문구 신촌로,126.9358278,37.55606915
187,커피빈,코리아서초동점,서울특별시 서초구 서초동 1582-12,서울특별시 서초구 반포대로,127.0105152,37.48668907
188,커피빈코리아이태원점,코리아이태원점,서울특별시 용산구 이태원동 123-33,서울특별시 용산구 이태원로,126.9948985,37.53484457
189,커피빈,코리아을지로입구역점,서울특별시 중구 수하동 65-1,서울특별시 중구 남대문로10길,126.9832279,37.56686688
190,커피빈코리아올림픽공원,,서울특별시 송파구 방이동 88,서울특별시 송파구 올림픽로,127.1157765,37.52034939
191,커피빈코리아CBTL서울,,서울특별시 중구 남대문로5가 541,서울특별시 중구 한강대로,126.9737396,37.55549473
192,스타벅스,대학로점,서울특별시 종로구 동숭동 1-28,서울특별시 종로구 대학로,127.002233,37.58218456
193,스타벅스,한티점,서울특별시 강남구 대치동 936-15,서울특별시 강남구 선릉로64길,127.0537151,37.49794579
194,스타벅스,동숭로아트점,서울특별시 종로구 동숭동 30,서울특별시 종로구 동숭길,127.003887,37.58296442
195,스타벅스남부터미널2점,남부터미널2점,서울특별시 서초구 서초동 1457-1,서울특별시 서초구 효령로,127.0141978,37.48438612
196,스타벅스,가로수길점,서울특별시 강남구 신사동 529-10,서울특별시 강남구 논현로175길,127.0216293,37.52318421
197,스타벅스미아사거리역점,미아사거리역점,서울특별시 강북구 미아동 35-30,서울특별시 강북구 도봉로,127.0306855,37.61184062
198,스타벅스,당산점,서울특별시 영등포구 당산동6가 338-1,서울특별시 영등포구 양평로,126.899952,37.53513359
199,스타벅스,문래역점,서울특별시 영등포구 문래동3가 55-5,서울특별시 영등포구 당산로,126.8964787,37.51744978
200,스타벅스,서강대점,서울특별시 마포구 신수동 63-14,서울특별시 마포구 백범로,126.9375433,37.55242638
201,스타벅스중랑구청점,중랑구청점,서울특별시 중랑구 신내동 563-3,서울특별시 중랑구 신내로,127.0956531,37.60540032
202,스타벅스,봉은사로선정릉점,서울특별시 강남구 삼성동 114-9,서울특별시 강남구 봉은사로,127.048501,37.51135667
203,스타벅스,방배다이치빌딩점,서울특별시 서초구 방배동 907-1,서울특별시 서초구 방배로,126.9960731,37.48433262
204,스타벅스,뉴코아강남점,서울특별시 서초구 잠원동 70-1,서울특별시 서초구 잠원로,127.006958,37.51024881
205,스타벅스,영풍문고점,서울특별시 종로구 서린동 33,서울특별시 종로구 청계천로,126.9821598,37.56965992
206,스타벅스,청담점,서울특별시 강남구 청담동 52-1,서울특별시 강남구 도산대로,127.0515717,37.52433852
207,스타벅스구로디지털로점,구로디지털로점,서울특별시 구로구 구로동 191-7,서울특별시 구로구 디지털로33길,126.8954986,37.48569681
208,스타벅스연신내역,,서울특별시 은평구 대조동 198-10,서울특별시 은평구 연서로,126.9201098,37.61780045
209,스타벅스,파미에파크점,서울특별시 서초구 반포동 118-3,서울특별시 서초구 사평대로,127.0078261,37.50448036
210,스타벅스,코엑스몰점,서울특별시 강남구 삼성동 159,서울특별시 강남구 영동대로,127.0571003,37.5129394
211,스타벅스구로에이스트윈타워1점,구로에이스트윈타워1점,서울특별시 구로구 구로동 212-1,서울특별시 구로구 디지털로,126.8944876,37.48447995
212,스타벅스종로관수점,종로관수점,서울특별시 종로구 관수동 3-5,서울특별시 종로구 삼일대로20길,126.9886564,37.56974278
213,스타벅스논현힐탑,,서울특별시 강남구 논현동 216-5,서울특별시 강남구 논현로,127.032255,37.5115851
214,스타벅스,발산역점,서울특별시 강서구 등촌동 678-14,서울특별시 강서구 강서로,126.8392902,37.5601783
215,스타벅스,포이점,서울특별시 강남구 개포동 1229-1,서울특별시 강남구 논현로,127.0451163,37.47781003
